dataset,time_s,time_s_raw,t_min,T_bulk_mean_C,T_coil_mean_C,DeltaT_C,P_bath_W,P_HX_W,P_HX_W_m2,UA_corr_W_per_K,UA_per_area_W_per_m2K,valve_state
mixed,446.93000000000006,512.243,7.448833333333335,14.82,13.5975,1.2225000000000001,211.12593116246927,211.12593116246927,1759.382759687244,172.7001481901589,1439.1679015846576,1
mixed,448.02700000000004,513.34,7.4671166666666675,14.76,13.645,1.1150000000000002,209.26984903671072,209.26984903671072,1743.9154086392562,187.68596326162393,1564.0496938468661,1
mixed,449.12300000000005,514.436,7.485383333333334,14.63,13.6175,1.012500000000001,206.1951528710419,206.1951528710419,1718.2929405920158,203.64953369979426,1697.0794474982856,1
mixed,450.21799999999996,515.531,7.503633333333332,14.67,13.5875,1.0824999999999996,205.25291264023932,205.25291264023932,1710.440938668661,189.61008096096018,1580.0840080080015,1
mixed,451.31500000000005,516.628,7.521916666666668,14.63,13.4775,1.1525000000000016,207.35835861320209,207.35835861320209,1727.986321776684,179.9204846969213,1499.3373724743442,1
mixed,452.41100000000006,517.724,7.540183333333334,14.6,13.419999999999998,1.1800000000000015,206.88835106052068,206.88835106052068,1724.0695921710058,175.32911106823764,1461.075925568647,1
mixed,453.506,518.819,7.5584333333333324,14.65,13.389999999999999,1.2600000000000016,203.70188231563608,203.70188231563608,1697.515685963634,161.66816056796495,1347.2346713997078,1
mixed,454.60300000000007,519.916,7.576716666666668,14.66,13.39,1.2699999999999996,205.33645575615137,205.33645575615137,1711.1371313012614,161.6822486268909,1347.3520718907575,1
mixed,455.69899999999996,521.012,7.5949833333333325,14.63,13.3225,1.307500000000001,206.28000084372317,206.28000084372317,1719.0000070310266,157.76673104682448,1314.7227587235373,1
mixed,456.794,522.107,7.613233333333333,14.63,13.34,1.290000000000001,208.55239959957697,208.55239959957697,1737.9366633298082,161.66852682137738,1347.2377235114782,1
mixed,457.89099999999996,523.204,7.631516666666666,14.65,13.3375,1.3125,206.19721000939057,206.19721000939057,1718.3100834115883,157.10263619763091,1309.1886349802576,1
mixed,458.98699999999997,524.3,7.649783333333333,14.63,13.3175,1.3125,211.7948343509483,211.7948343509483,1764.9569529245691,161.36749283881775,1344.729106990148,1
mixed,460.082,525.395,7.668033333333333,14.63,13.2725,1.3575,208.9139358691444,208.9139358691444,1740.9494655762035,153.89608535480252,1282.4673779566876,1
mixed,461.178,526.491,7.6863,14.58,13.27,1.3100000000000005,212.4605720882639,212.4605720882639,1770.5047674021991,162.18364281546854,1351.5303567955712,1
mixed,462.275,527.588,7.704583333333333,14.58,13.155000000000001,1.424999999999999,215.6470384703619,215.6470384703619,1797.0586539196827,151.33125506692076,1261.0937922243397,1
mixed,463.371,528.684,7.722849999999999,14.49,13.2025,1.2874999999999996,221.32792847791322,221.32792847791322,1844.3994039826102,171.90518716731128,1432.5432263942607,1
mixed,464.466,529.779,7.7411,14.49,13.219999999999999,1.2700000000000014,222.71344127535318,222.71344127535318,1855.9453439612766,175.3649143900417,1461.3742865836807,1
mixed,465.563,530.876,7.759383333333333,14.52,13.2275,1.2925000000000004,225.48441158612727,225.48441158612727,1879.0367632177272,174.45602443800942,1453.8002036500786,1
mixed,466.659,531.972,7.7776499999999995,14.49,13.077499999999999,1.4125000000000014,232.9940830009715,232.9940830009715,1941.6173583414293,164.95156318652832,1374.596359887736,1
mixed,467.754,533.067,7.7959000000000005,14.44,13.212499999999999,1.227500000000001,236.62407389561352,236.62407389561352,1971.8672824634461,192.76910296994976,1606.409191416248,1
mixed,468.851,534.164,7.814183333333333,14.49,13.132500000000002,1.3574999999999982,234.04671957427453,234.04671957427453,1950.3893297856212,172.41010650038663,1436.750887503222,1
mixed,469.947,535.26,7.83245,14.44,13.0775,1.362499999999999,232.99458557779658,232.99458557779658,1941.6215464816382,171.00520042407103,1425.0433368672586,1
mixed,471.04200000000003,536.355,7.850700000000001,14.39,13.0575,1.3325000000000014,235.07278582744365,235.07278582744365,1958.939881895364,176.41484865098943,1470.1237387582453,1
mixed,472.139,537.452,7.868983333333333,14.38,13.035,1.3450000000000006,243.32907234840656,243.32907234840656,2027.7422695700548,180.91380843747692,1507.6150703123076,1
mixed,473.235,538.548,7.88725,14.44,13.017500000000002,1.4224999999999977,244.8817740623006,244.8817740623006,2040.6814505191717,172.1488745604928,1434.5739546707734,1
mixed,474.33000000000004,539.643,7.905500000000001,14.37,12.989999999999998,1.3800000000000008,245.51923212476197,245.51923212476197,2045.9936010396832,177.91248704692887,1482.6040587244074,1
mixed,475.427,540.74,7.923783333333334,14.41,12.9775,1.432500000000001,251.50338943592854,251.50338943592854,2095.8615786327377,175.5695563252554,1463.079636043795,1
mixed,476.523,541.836,7.94205,14.38,12.9625,1.4175000000000004,252.47335911003302,252.47335911003302,2103.9446592502754,178.11171718520842,1484.264309876737,1
mixed,477.61800000000005,542.931,7.960300000000001,14.41,12.915,1.495000000000001,254.52385595198766,254.52385595198766,2121.0321329332305,170.25007087089463,1418.7505905907888,1
mixed,478.71400000000006,544.027,7.9785666666666675,14.26,12.929999999999998,1.3300000000000018,257.01686176094825,257.01686176094825,2141.8071813412353,193.24576072251722,1610.3813393543103,1
mixed,479.81100000000004,545.124,7.99685,14.31,12.8775,1.432500000000001,261.0347358467759,261.0347358467759,2175.2894653897993,182.2232012891977,1518.526677409981,1
mixed,480.90700000000004,546.22,8.015116666666668,14.23,12.895000000000001,1.334999999999999,260.2590926374124,260.2590926374124,2168.8257719784365,194.95063118907308,1624.5885932422757,1
mixed,482.00200000000007,547.315,8.033366666666668,14.3,12.8875,1.4125000000000014,256.4910353068927,256.4910353068927,2137.425294224106,181.5865736685964,1513.2214472383034,1
mixed,483.09900000000005,548.412,8.05165,14.27,12.9175,1.3524999999999991,253.16613197337168,253.16613197337168,2109.717766444764,187.18383140360208,1559.865261696684,1
mixed,484.19500000000005,549.508,8.069916666666668,14.23,12.93,1.3000000000000007,253.08394777956642,253.08394777956642,2109.0328981630537,194.6799598304356,1622.3329985869634,1
mixed,485.28999999999996,550.603,8.088166666666666,14.23,12.875000000000002,1.3549999999999986,253.36113304231006,253.36113304231006,2111.342775352584,186.9823860090851,1558.1865500757092,1
mixed,486.38700000000006,551.7,8.10645,14.23,12.844999999999999,1.3850000000000016,258.56950501642456,258.56950501642456,2154.7458751368713,186.69278340536047,1555.7731950446707,1
mixed,487.48300000000006,552.796,8.124716666666668,14.23,12.897499999999999,1.3325000000000014,260.8702814534189,260.8702814534189,2173.919012111824,195.77507050913218,1631.458920909435,1
mixed,488.578,553.891,8.142966666666666,14.13,12.959999999999999,1.1700000000000017,259.12478934183144,259.12478934183144,2159.3732445152623,221.47417892464193,1845.6181577053494,1
mixed,489.67500000000007,554.988,8.16125,14.16,12.897499999999999,1.262500000000001,256.76875591432133,256.76875591432133,2139.7396326193443,203.38119280342266,1694.8432733618556,1
mixed,490.77099999999996,556.084,8.179516666666666,14.17,12.920000000000002,1.2499999999999982,261.1752646472502,261.1752646472502,2176.460538727085,208.94021171780042,1741.1684309816703,1
mixed,491.866,557.179,8.197766666666666,14.09,12.93,1.1600000000000001,253.63883936737432,253.63883936737432,2113.6569947281196,218.65417186842612,1822.118098903551,1
mixed,492.962,558.275,8.216033333333334,14.06,12.989999999999998,1.070000000000002,255.16199621424502,255.16199621424502,2126.349968452042,238.46915534041545,1987.2429611701289,1
mixed,494.05899999999997,559.372,8.234316666666667,14.05,12.96,1.0899999999999999,256.07642757811925,256.07642757811925,2133.9702298176603,234.93250236524705,1957.7708530437255,1
mixed,495.154,560.467,8.252566666666667,14.1,12.97,1.129999999999999,253.72134149662972,253.72134149662972,2114.344512471914,224.53216061648666,1871.1013384707223,1
mixed,496.25,561.563,8.270833333333334,14.13,12.9375,1.1925000000000008,254.69042972929822,254.69042972929822,2122.4202477441518,213.5768802761409,1779.8073356345076,1
mixed,497.347,562.66,8.289116666666667,14.04,12.990000000000002,1.0499999999999972,255.43860146569074,255.43860146569074,2128.6550122140898,243.27485853875373,2027.2904878229479,1
mixed,498.443,563.756,8.307383333333332,14.05,12.9325,1.1175000000000015,254.30263887136746,254.30263887136746,2119.1886572613957,227.5638826589415,1896.3656888245127,1
mixed,499.538,564.851,8.325633333333334,13.99,12.925,1.0649999999999995,250.69981694985952,250.69981694985952,2089.1651412488295,235.39888915479779,1961.657409623315,1
mixed,500.635,565.948,8.343916666666667,13.98,13.03,0.9500000000000011,243.5510956776184,243.5510956776184,2029.5924639801535,256.3695743974928,2136.413119979107,1
mixed,501.731,567.044,8.362183333333332,13.92,12.885,1.0350000000000001,244.90972877607786,244.90972877607786,2040.9144064673155,236.62775727157276,1971.8979772631064,1
mixed,502.826,568.139,8.380433333333334,13.95,12.87,1.08,241.80654719033407,241.80654719033407,2015.0545599194506,223.89495110216117,1865.7912591846766,1
mixed,503.922,569.235,8.3987,13.99,12.907500000000002,1.0824999999999978,242.22129232860948,242.22129232860948,2018.5107694050791,223.7610090795473,1864.6750756628942,1
mixed,505.019,570.332,8.416983333333333,13.95,12.8925,1.0574999999999992,240.3933163099048,240.3933163099048,2003.2776359158734,227.3222849266241,1894.3523743885341,1
mixed,506.11400000000003,571.427,8.435233333333334,13.91,12.8325,1.0775000000000006,235.12892045814587,235.12892045814587,1959.407670484549,218.21709555280347,1818.4757962733622,1
mixed,507.21000000000004,572.523,8.4535,13.87,12.849999999999998,1.0200000000000014,232.80064835227077,232.80064835227077,1940.00540293559,228.2359297571279,1901.9660813093992,1
mixed,508.307,573.62,8.471783333333333,13.84,12.8525,0.9875000000000007,228.86688377858476,228.86688377858476,1907.2240314882065,231.76393294033883,1931.366107836157,1
mixed,509.40200000000004,574.715,8.490033333333335,13.86,12.795,1.0649999999999995,227.20441136133172,227.20441136133172,1893.3700946777644,213.3374754566496,1777.81229547208,1
mixed,510.49800000000005,575.811,8.5083,13.87,12.7225,1.147499999999999,220.4152234405665,220.4152234405665,1836.7935286713875,192.08298339047207,1600.691528253934,1
mixed,511.595,576.908,8.526583333333333,13.88,12.725,1.1550000000000011,219.47310120380442,219.47310120380442,1828.9425100317035,190.02000104225473,1583.5000086854561,1
mixed,512.69,578.003,8.544833333333335,13.78,12.6275,1.1524999999999999,218.66956263554346,218.66956263554346,1822.2463552961956,189.73497842563427,1581.124820213619,1
mixed,513.7860000000001,579.099,8.5631,13.91,12.600000000000001,1.3099999999999987,215.03917294223905,215.03917294223905,1791.9931078519921,164.1520404139231,1367.9336701160257,1
mixed,514.883,580.196,8.581383333333333,13.77,12.510000000000002,1.259999999999998,216.0366324414446,216.0366324414446,1800.3052703453718,171.45764479479757,1428.8137066233132,1
mixed,515.979,581.292,8.59965,13.8,12.520000000000001,1.2799999999999994,215.5663584194178,215.5663584194178,1796.386320161815,168.41121751517025,1403.4268126264187,1
mixed,517.074,582.387,8.617899999999999,13.84,12.4925,1.3475000000000001,217.61664789566822,217.61664789566822,1813.4720657972352,161.49658470921574,1345.8048725767978,1
mixed,518.171,583.484,8.636183333333333,13.69,12.464999999999998,1.2250000000000014,219.11286858712748,219.11286858712748,1825.9405715593957,178.86764782622632,1490.5637318852193,1
mixed,519.267,584.58,8.65445,13.73,12.3975,1.3324999999999996,215.89931069107465,215.89931069107465,1799.1609224256222,162.02574911150072,1350.2145759291727,1
mixed,520.362,585.675,8.672699999999999,13.69,12.3775,1.3125,219.3626872454037,219.3626872454037,1828.0223937116975,167.13347599649805,1392.7789666374838,1
mixed,521.4590000000001,586.772,8.690983333333334,13.73,12.2825,1.4474999999999998,220.44264720209208,220.44264720209208,1837.0220600174341,152.29198425015,1269.09986875125,1
mixed,522.5550000000001,587.868,8.70925,13.73,12.315000000000001,1.4149999999999991,218.19904694642685,218.19904694642685,1818.3253912202238,154.20427346037243,1285.0356121697703,1
mixed,523.65,588.963,8.7275,13.7,12.317499999999999,1.3825000000000003,221.77321306472146,221.77321306472146,1848.110108872679,160.41462066164297,1336.7885055136915,1
mixed,524.746,590.059,8.745766666666666,13.7,12.217500000000001,1.4824999999999982,224.34912255209173,224.34912255209173,1869.576021267431,151.33161723581247,1261.0968102984373,1
mixed,525.843,591.156,8.76405,13.69,12.3125,1.3774999999999995,225.98452103378355,225.98452103378355,1883.2043419481963,164.0540987541079,1367.117489617566,1
mixed,526.938,592.251,8.7823,13.63,12.207500000000001,1.4224999999999994,225.34781044681822,225.34781044681822,1877.8984203901518,158.41673845119038,1320.1394870932531,1
mixed,528.034,593.347,8.800566666666667,13.69,12.272499999999999,1.4175000000000004,225.23619690139137,225.23619690139137,1876.9683075115947,158.89678793748945,1324.1398994790788,1
mixed,529.131,594.444,8.81885,13.65,12.170000000000002,1.4799999999999986,227.97925302380676,227.97925302380676,1899.827108531723,154.0400358268966,1283.6669652241383,1
mixed,530.226,595.539,8.8371,13.65,12.237499999999999,1.4125000000000014,230.25203150646715,230.25203150646715,1918.7669292205596,163.01028779218896,1358.419064934908,1
mixed,531.322,596.635,8.855366666666667,13.58,12.1625,1.4175000000000004,236.62398816427142,236.62398816427142,1971.8665680355953,166.9305031141244,1391.0875259510367,1
mixed,532.419,597.732,8.87365,13.64,12.1775,1.4625000000000004,241.30665264330798,241.30665264330798,2010.8887720275666,164.99600180739003,1374.9666817282503,1
mixed,533.515,598.828,8.891916666666667,13.61,12.145,1.4649999999999999,244.77085410183943,244.77085410183943,2039.7571175153287,167.07908129818392,1392.325677484866,1
mixed,534.61,599.923,8.910166666666667,13.55,12.1575,1.3925,244.71464631163332,244.71464631163332,2039.288719263611,175.73762751284258,1464.480229273688,1
mixed,535.707,601.02,8.92845,13.56,12.155000000000001,1.4049999999999994,247.56859918307092,247.56859918307092,2063.0716598589242,176.20540867122494,1468.3784055935412,1
mixed,536.803,602.116,8.946716666666667,13.53,12.112499999999999,1.4175000000000004,242.4988351740273,242.4988351740273,2020.8236264502277,171.0750159957864,1425.6251332982201,1
mixed,537.898,603.211,8.964966666666667,13.56,12.157499999999999,1.4025000000000016,244.24439079488224,244.24439079488224,2035.3699232906854,174.1492982494702,1451.2441520789184,1
mixed,538.994,604.307,8.983233333333335,13.5,12.0625,1.4375,243.2737559252903,243.2737559252903,2027.2812993774191,169.23391716541934,1410.2826430451612,1
mixed,540.091,605.404,9.001516666666667,13.43,12.114999999999998,1.3150000000000013,240.5591081655555,240.5591081655555,2004.6592347129626,182.93468301563138,1524.4556917969282,1
mixed,541.186,606.499,9.019766666666667,13.45,12.044999999999998,1.4050000000000011,248.59416026351852,248.59416026351852,2071.6180021959876,176.93534538328706,1474.4612115273922,1
mixed,542.282,607.595,9.038033333333335,13.39,12.065,1.325000000000001,247.67880207691925,247.67880207691925,2063.9900173076603,186.92739779390118,1557.7283149491766,1
mixed,543.379,608.692,9.056316666666667,13.39,12.055,1.3350000000000009,252.58388835023877,252.58388835023877,2104.86573625199,189.20141449456077,1576.6784541213399,1
mixed,544.474,609.787,9.074566666666668,13.48,12.0475,1.432500000000001,250.20098139144093,250.20098139144093,2085.0081782620077,174.66037095388535,1455.503091282378,1
mixed,545.57,610.883,9.092833333333335,13.36,11.99,1.3699999999999992,244.02111224480532,244.02111224480532,2033.509268706711,178.1176001786901,1484.3133348224176,1
mixed,546.667,611.98,9.111116666666668,13.41,12.0475,1.3625000000000007,243.10665979396265,243.10665979396265,2025.8888316163554,178.42690627079818,1486.890885589985,1
mixed,547.7620000000001,613.075,9.129366666666668,13.37,11.982500000000002,1.3874999999999975,235.57103877124214,235.57103877124214,1963.0919897603512,169.7809288441388,1414.8410737011568,1
mixed,548.8580000000001,614.171,9.147633333333335,13.34,12.04,1.3000000000000007,230.0009080853753,230.0009080853753,1916.6742340447943,176.9237754502886,1474.3647954190717,1
