time_s,U0_C,U1_C,TTEST_C,TFO_C,TTI_C,U5_C,TTO_C,TMI_C,THM_C,THI_C,valve,mode,pump_cmd_pct,pump_freq_hz,pump_rotation_speed_rpm,pump_input_power_kw,pump_input_power_w,pump_output_current_a,pump_output_voltage_v,pump_pressure_before_bar_abs,pump_pressure_after_bar_abs,pump_pressure_tank_bar_abs,pump_pressure_error_bar,pump_max_freq_hz,fluid_meter_valid,fluid_concentration_pct,fluid_flow_velocity_mps,fluid_volume_flow_m3s,fluid_mass_flow_kgs,fluid_temperature_c,fluid_density_kg_m3,fluid_delta_p_bar,scale_weight_kg,scale_age_s,scale_tare_kg,elapsed_min,minus100_segment,minus100_cycle_number,cycle_phase,time_since_phase_start_min,cold_min_THM_C
3649.067,,,21.168486,-67.3455657,-66.7283134,,-70.3570073,-70.6709039,-121.707778,-67.6077778,0,C,30,21.08,632,0.06,63,2.54,81,2.417,2.652,2.281,0.05,71.7,1,100,0.702945,3.3585e-05,0.054057518,-62.139,1610,0.235,177.6,0.268,156,60.81778333333333,17,2,cooldown,0.5926666666666662,-122.997778
3651.159,,,21.2275189,-67.3855013,-66.7583991,,-70.4365157,-70.8801529,-121.737778,-67.3977778,0,C,30,21.07,632,0.06,63,2.54,81,2.3,2.72,2.29,0.05,71.7,1,100,0.703446,3.3599e-05,0.054079547,-62.161,1610,0.42,177.6,0.356,156,60.852650000000004,17,2,cooldown,0.6275333333333393,-122.997778
3653.25,,,21.1980024,-67.3655335,-66.7884848,,-70.3669458,-70.800439,-122.017778,-67.3877778,0,C,30,21.08,632,0.06,64,2.55,81,2.339,2.71,2.222,0.05,71.7,1,100,0.702994,3.3592e-05,0.054077374,-62.161,1610,0.371,177.6,0.446,156,60.8875,17,2,cooldown,0.662383333333338,-122.997778
3655.342,,,21.2275189,-67.5552277,-66.8687133,,-70.605471,-70.9598668,-122.157778,-67.6177778,0,C,30,21.08,632,0.06,64,2.55,81,2.446,2.72,2.281,0.05,71.7,1,100,0.702744,3.3578e-05,0.054053708,-62.258,1610,0.274,177.6,0.537,156,60.92236666666667,17,2,cooldown,0.6972500000000039,-122.997778
3657.434,,,21.2668741,-67.6051472,-66.9088276,,-70.8539348,-71.1192946,-122.367778,-67.7277778,0,C,30,21.08,632,0.06,63,2.55,81,2.349,2.661,2.251,0.05,71.7,1,100,0.702867,3.3577e-05,0.054050709,-62.277,1610,0.312,177.6,0.626,156,60.957233333333335,17,2,cooldown,0.7321166666666699,-122.997778
3659.525,,,21.1488083,-67.5552277,-66.9489419,,-70.7346722,-71.1292588,-122.457778,-67.7577778,0,C,30,21.08,632,0.06,64,2.55,81,2.32,2.71,2.261,0.05,71.7,1,100,0.703591,3.3621e-05,0.054119341,-62.29,1610,0.39,177.6,0.713,156,60.99208333333333,17,2,cooldown,0.7669666666666686,-122.997778
3661.617,,,21.1881636,-67.7049863,-67.0191418,,-70.8141806,-71.4381501,-122.537778,-67.4677778,0,C,30,21.07,632,0.06,64,2.55,81,2.31,2.838,2.251,0.05,71.7,1,100,0.702018,3.3552e-05,0.054032663,-62.411,1610,0.528,177.6,0.806,156,61.02695000000001,17,2,cooldown,0.8018333333333416,-122.997778
3663.709,,,21.2275189,-67.8447609,-67.1194275,,-71.0725829,-71.3385078,-122.467778,-67.4177778,0,C,30,21.08,632,0.06,63,2.55,81,2.398,2.671,2.232,0.05,71.7,1,100,0.703721,3.3646e-05,0.054186048,-62.47,1610,0.273,177.6,0.893,156,61.061816666666665,17,2,cooldown,0.8367000000000004,-122.997778
3665.8,,,21.168486,-67.9745517,-67.1194275,,-71.2713539,-71.4879713,-122.487778,-67.7077778,0,C,30,21.07,632,0.06,64,2.54,81,2.29,2.828,2.261,0.05,71.7,1,100,0.703086,3.3575e-05,0.054072042,-62.542,1610,0.538,177.6,0.985,156,61.09666666666667,17,2,cooldown,0.8715500000000063,-122.997778
3667.892,,,21.2275189,-67.9745517,-67.3199988,,-71.3707394,-71.6075421,-122.317778,-67.3877778,0,C,30,21.08,632,0.06,65,2.54,81,2.3,2.652,2.242,0.05,71.7,1,100,0.703233,3.3636e-05,0.054177912,-62.595,1611,0.352,177.6,0.07,156,61.13153333333333,17,2,cooldown,0.9064166666666651,-122.997778
3669.983,,,21.1980024,-68.0943586,-67.3400559,,-71.3508623,-71.7769342,-122.247778,-67.3477778,0,C,30,21.07,632,0.06,63,2.54,81,2.261,2.671,2.261,0.05,71.7,1,100,0.703024,3.3591e-05,0.054110444,-62.628,1611,0.41,177.6,0.161,156,61.166383333333336,17,2,cooldown,0.9412666666666709,-122.997778
3672.076,,,21.2275189,-68.1642459,-67.4704272,,-71.6092647,-71.8267553,-122.397778,-67.3277778,0,C,30,21.08,632,0.06,63,2.54,81,2.388,2.74,2.31,0.05,71.7,1,100,0.703636,3.3617e-05,0.054156125,-62.723,1611,0.352,177.6,0.252,156,61.20126666666667,17,2,cooldown,0.9761500000000041,-122.997778
3674.168,,,21.0996142,-68.2041815,-67.5005129,,-71.668896,-71.856648,-122.457778,-67.1977778,0,C,30,21.08,632,0.06,64,2.54,81,2.349,2.769,2.3,0.05,71.7,1,100,0.702419,3.3574e-05,0.054094479,-62.822,1611,0.42,177.6,0.343,156,61.236133333333335,17,2,cooldown,1.01101666666667,-122.997778
3676.264,,,21.1488083,-68.2940367,-67.59077,,-71.7285273,-71.9164335,-122.667778,-67.1777778,0,C,30,21.08,632,0.06,62,2.54,81,2.222,2.71,2.281,0.05,71.7,1,100,0.703045,3.3594e-05,0.054136814,-62.915,1611,0.488,177.6,0.435,156,61.27106666666667,17,2,cooldown,1.0459500000000048,-122.997778
3678.356,,,21.1389695,-68.3838918,-67.7111128,,-71.9769911,-72.1356467,-122.957778,-66.8277778,0,C,30,21.08,632,0.06,64,2.54,81,2.515,2.779,2.242,0.05,71.7,1,100,0.702714,3.3577e-05,0.054111122,-62.924,1612,0.264,177.6,0.527,156,61.305933333333336,17,2,cooldown,1.0808166666666708,-122.997778
3680.451,,,21.168486,-68.463763,-67.7612556,,-71.9769911,-72.4345737,-122.957778,-66.5577778,0,C,30,21.07,632,0.06,63,2.54,81,2.31,2.72,2.251,0.05,71.7,1,100,0.702768,3.3601e-05,0.054155642,-63.024,1612,0.41,177.6,0.62,156,61.34085,17,2,cooldown,1.1157333333333384,-122.997778
3682.543,,,21.1586471,-68.6734251,-67.8715698,,-72.1360079,-72.2253248,-122.997778,-66.4677778,0,C,30,21.08,632,0.06,63,2.54,81,2.242,2.71,2.232,0.05,71.7,1,100,0.703602,3.3605e-05,0.05416912,-63.132,1612,0.468,177.6,0.707,156,61.37571666666667,17,2,cooldown,1.1506000000000043,-122.997778
3682.543,,,21.1586471,-68.6734251,-67.8715698,,-72.1360079,-72.2253248,-122.997778,-66.4677778,0,C,30,21.08,632,0.06,63,2.54,81,2.242,2.71,2.232,0.05,71.7,1,100,0.703602,3.3605e-05,0.05416912,-63.132,1612,0.468,177.6,0.707,156,61.37571666666667,17,2,warmup,0.0,-122.997778
3684.635,,,21.2275189,-68.6434733,-67.9718555,,-72.0863151,-72.3847526,-122.947778,-66.1977778,0,C,30,21.08,632,0.06,64,2.54,81,2.349,2.612,2.261,0.05,71.7,1,100,0.702168,3.3556e-05,0.054090048,-63.21,1612,0.263,177.6,0.799,156,61.410583333333335,17,2,warmup,0.034866666666665935,-122.997778
3686.726,,,21.168486,-68.7333285,-68.0621126,,-72.5136728,-72.6537869,-122.737778,-66.0677778,0,C,30,21.07,632,0.06,63,2.54,81,2.232,2.632,2.232,0.05,71.7,1,100,0.704542,3.3653e-05,0.054253877,-63.249,1612,0.4,177.6,0.889,156,61.445433333333334,17,2,warmup,0.06971666666666465,-122.997778
3688.818,,,21.168486,-68.9230227,-68.122284,,-72.5931812,-72.952714,-122.437778,-65.9877778,0,C,30,21.07,632,0.06,63,2.54,81,2.359,2.71,2.193,0.05,71.7,1,100,0.702639,3.3575e-05,0.054136943,-63.309,1612,0.351,177.6,0.981,156,61.48030000000001,17,2,warmup,0.10458333333333769,-122.997778
3690.91,,,21.168486,-69.0028939,-68.2626839,,-72.6826282,-72.9028928,-121.847778,-65.9677778,0,C,30,21.07,632,0.06,64,2.54,81,2.378,2.701,2.232,0.05,71.7,1,100,0.70322,3.3609e-05,0.054209545,-63.439,1613,0.323,177.6,0.067,156,61.515166666666666,17,2,warmup,0.13944999999999652,-122.997778
3693.001,,,21.1488083,-69.2125559,-68.3729981,,-72.6031198,-72.7633935,-121.137778,-65.9377778,0,C,30,21.08,632,0.06,64,2.54,81,2.261,2.661,2.349,0.05,71.7,1,100,0.702473,3.3568e-05,0.054135804,-63.531,1613,0.4,177.6,0.159,156,61.55001666666667,17,2,warmup,0.17430000000000234,-122.997778
3695.092,,,21.1586471,-69.1526525,-68.4331695,,-72.8515835,-72.9327855,-120.107778,-65.9077778,0,C,30,21.08,632,0.06,63,2.54,81,2.417,2.701,2.232,0.05,71.7,1,100,0.703332,3.3608e-05,0.054203557,-63.588,1613,0.284,177.6,0.247,156,61.58486666666667,17,2,warmup,0.20915000000000106,-122.997778
3697.184,,,21.168486,-69.1626364,-68.4331695,,-72.5136728,-73.0523564,-119.307778,-65.6977778,0,C,30,21.08,632,0.06,64,2.54,81,2.31,2.681,2.232,0.05,71.7,1,100,0.702762,3.3578e-05,0.054157437,-63.588,1613,0.371,177.6,0.339,156,61.619733333333336,17,2,warmup,0.244016666666667,-122.997778
3699.275,,,21.168486,-69.2924272,-68.7039407,,-72.8018908,-72.9128571,-118.617778,-65.5377778,0,C,30,21.08,632,0.06,64,2.54,81,2.281,2.759,2.271,0.05,71.7,1,100,0.702601,3.3576e-05,0.054159228,-63.663,1613,0.478,177.6,0.428,156,61.654583333333335,17,2,warmup,0.2788666666666657,-122.997778
3701.367,,,21.1881636,-69.3722984,-68.673855,,-72.8515835,-73.161963,-117.687778,-65.4877778,0,C,30,21.08,632,0.06,63,2.54,81,2.32,2.789,2.271,0.05,71.7,1,100,0.703171,3.3608e-05,0.054203853,-63.749,1613,0.469,177.6,0.519,156,61.68945,17,2,warmup,0.31373333333333164,-122.997778
3703.458,,,21.1586471,-69.4521696,-68.7741407,,-72.5434885,-73.0025352,-116.637778,-65.3277778,0,C,30,21.07,632,0.06,63,2.54,81,2.281,2.73,2.232,0.05,71.7,1,100,0.703391,3.3596e-05,0.054196643,-63.792,1613,0.449,177.6,0.607,156,61.7243,17,2,warmup,0.34858333333333036,-122.997778
3705.55,,,21.2275189,-69.5320409,-68.8643977,,-72.8217679,-72.9826067,-115.507778,-65.1777778,0,C,30,21.08,632,0.06,64,2.54,81,2.31,2.74,2.339,0.05,71.7,1,100,0.703012,3.3606e-05,0.054217302,-63.834,1613,0.43,177.6,0.698,156,61.75916666666667,17,2,warmup,0.3834500000000034,-122.997778
3707.642,,,21.2275189,-69.4821214,-68.8643977,,-72.7919522,-73.1021776,-114.017778,-65.1977778,0,C,30,21.07,632,0.06,63,2.54,81,2.329,2.71,2.261,0.05,71.7,1,100,0.702785,3.3578e-05,0.054166651,-63.926,1613,0.381,177.6,0.786,156,61.79403333333333,17,2,warmup,0.41831666666666223,-122.997778
3709.739,,,21.1980024,-69.4322018,-68.8343121,,-72.6329354,-72.9826067,-112.887778,-65.2277778,0,C,30,21.08,632,0.06,64,2.55,81,2.32,2.789,2.232,0.05,71.7,1,100,0.703412,3.3611e-05,0.054226358,-63.877,1613,0.469,177.6,0.882,156,61.82898333333333,17,2,warmup,0.45326666666666426,-122.997778
3711.831,,,21.1488083,-69.5020892,-68.8643977,,-72.7323209,-73.1021776,-110.897778,-65.1977778,0,C,30,21.08,632,0.06,64,2.55,81,2.349,2.612,2.32,0.05,71.7,1,100,0.703225,3.3607e-05,0.054216725,-63.936,1613,0.263,177.6,0.97,156,61.86385,17,2,warmup,0.4881333333333302,-122.997778
3713.922,,,21.2275189,-69.5520087,-68.8744263,,-72.46398,-73.0025352,-108.767778,-65.1977778,0,C,30,21.08,632,0.06,62,2.55,81,2.261,2.681,2.31,0.05,71.7,1,100,0.70285,3.3585e-05,0.054181117,-63.947,1613,0.42,177.6,0.059,156,61.8987,17,2,warmup,0.5229833333333289,-122.997778
3716.014,,,21.168486,-69.6917834,-68.9446263,,-72.7124438,-73.1420345,-106.297778,-65.1777778,0,C,30,21.07,632,0.06,64,2.54,81,2.407,2.642,2.339,0.05,71.7,1,100,0.702921,3.3592e-05,0.054204206,-64.036,1614,0.235,177.6,0.151,156,61.93356666666667,17,2,warmup,0.557850000000002,-122.997778
3718.106,,,21.1192919,-69.6917834,-69.0047977,,-72.7025053,-73.0722849,-104.067778,-65.0377778,0,C,30,21.07,632,0.06,64,2.54,81,2.281,2.671,2.271,0.05,71.7,1,100,0.703213,3.3595e-05,0.054206517,-64.041,1613,0.39,177.6,0.239,156,61.96843333333334,17,2,warmup,0.5927166666666679,-122.997778
3720.197,,,21.0996142,-69.5919443,-69.0248548,,-72.5136728,-73.0722849,-101.907778,-65.0277778,0,C,30,21.08,632,0.06,63,2.54,81,2.378,2.789,2.271,0.05,71.7,1,100,0.703632,3.3621e-05,0.054247457,-64.015,1614,0.411,177.6,0.328,156,62.003283333333336,17,2,warmup,0.6275666666666666,-122.997778
3837.35,,,21.2078412,-69.102733,-68.6437693,,-71.0427673,-71.4381501,-101.907778,-69.2277778,1,A,40,28.11,843,0.07,67,2.56,108,2.232,2.828,2.281,0.05,71.7,1,100,0.933545,4.4604e-05,0.071986618,-64.578,1614,0.596,177.2,0.363,156,63.95583333333333,19,3,cooldown,0.0,-125.507778
3839.442,,,21.1192919,-69.0627973,-68.7841692,,-70.8738119,-71.1591515,-104.797778,-69.3677778,1,A,40,28.11,843,0.07,67,2.56,108,2.32,2.838,2.271,0.05,71.7,1,100,0.934902,4.4672e-05,0.072094496,-64.554,1614,0.518,177.2,0.454,156,63.9907,19,3,cooldown,0.034866666666665935,-125.507778
3841.533,,,21.1488083,-68.9829261,-68.6337408,,-70.9036276,-71.3385078,-107.277778,-69.3977778,1,A,40,28.1,843,0.07,66,2.56,108,2.3,2.71,2.164,0.05,71.7,1,100,0.933064,4.458e-05,0.071936879,-64.517,1614,0.41,177.2,0.541,156,64.02555,19,3,cooldown,0.06971666666666465,-125.507778
3843.625,,,21.1881636,-68.9829261,-68.6437693,,-70.7346722,-71.2289012,-109.607778,-69.1977778,1,A,40,28.11,843,0.07,66,2.56,108,2.017,2.759,2.154,0.05,71.7,1,100,0.934525,4.4711e-05,0.072148814,-64.501,1614,0.742,177.2,0.632,156,64.06041666666667,19,3,cooldown,0.10458333333333769,-125.507778
3845.718,,,21.1881636,-68.9130388,-68.6939121,,-71.0725829,-71.2986508,-111.957778,-69.0677778,1,A,40,28.11,843,0.07,67,2.56,108,2.193,2.877,2.193,0.05,71.7,1,100,0.935574,4.469e-05,0.07211402,-64.488,1614,0.684,177.2,0.72,156,64.0953,19,3,cooldown,0.13946666666666374,-125.507778
3847.809,,,21.1389695,-69.0028939,-68.6337408,,-71.1322142,-71.3783647,-113.867778,-69.1377778,1,A,40,28.12,844,0.07,68,2.56,108,2.251,2.877,2.281,0.05,71.7,1,100,0.934255,4.4643e-05,0.072038074,-64.462,1614,0.626,177.0,0.812,156,64.13015,19,3,cooldown,0.17431666666666956,-125.507778
3849.901,,,21.168486,-69.0627973,-68.5434837,,-71.3508623,-71.3783647,-115.887778,-69.3977778,1,A,40,28.11,843,0.07,68,2.56,108,2.29,2.769,2.222,0.05,71.7,1,100,0.935956,4.473e-05,0.072191495,-64.526,1614,0.479,177.0,0.9,156,64.16501666666666,19,3,cooldown,0.2091833333333284,-125.507778
3851.993,,,21.1881636,-69.1626364,-68.7039407,,-71.4104936,-71.5876137,-117.737778,-69.6477778,0,A,40,28.11,843,0.07,66,2.56,108,2.368,2.809,2.154,0.05,71.7,1,100,0.934167,4.4615e-05,0.072015017,-64.591,1614,0.441,177.0,0.992,156,64.19988333333333,19,3,cooldown,0.24405000000000143,-125.507778
3854.084,,,21.1192919,-69.102733,-68.7741407,,-71.4005551,-71.517864,-119.137778,-69.5577778,0,A,40,28.12,844,0.07,66,2.56,108,2.144,2.71,2.232,0.05,71.7,1,100,0.935359,4.4698e-05,0.072154661,-64.611,1614,0.566,177.0,0.077,156,64.23473333333332,19,3,cooldown,0.27889999999999304,-125.507778
3856.176,,,21.1980024,-69.202572,-68.8042264,,-71.4005551,-71.6573633,-120.407778,-69.9277778,0,A,40,28.14,844,0.07,66,2.56,108,2.32,2.769,2.164,0.05,71.7,1,100,0.933676,4.4678e-05,0.072121886,-64.674,1614,0.449,177.0,0.169,156,64.2696,19,3,cooldown,0.3137666666666661,-125.507778
3858.268,,,21.1586471,-69.2125559,-68.9546548,,-71.579449,-71.687256,-121.537778,-69.9677778,0,A,40,28.14,844,0.07,66,2.55,108,2.212,2.73,2.281,0.05,71.7,1,100,0.936203,4.4761e-05,0.072269532,-64.777,1615,0.518,177.0,0.257,156,64.30446666666667,19,3,cooldown,0.3486333333333391,-125.507778
3860.359,,,21.1881636,-69.2724594,-69.0047977,,-71.6390803,-71.7968626,-122.207778,-69.8477778,0,A,40,28.14,844,0.07,67,2.55,108,2.193,2.681,2.154,0.05,71.7,1,100,0.935706,4.4738e-05,0.072227998,-64.811,1614,0.488,177.0,0.349,156,64.33931666666666,19,3,cooldown,0.38348333333333073,-125.507778
3862.451,,,21.1881636,-69.5020892,-68.8944834,,-71.6589574,-71.9961473,-122.997778,-69.8477778,0,A,40,28.14,844,0.07,67,2.55,108,2.212,2.75,2.212,0.05,71.7,1,100,0.934227,4.4684e-05,0.072153306,-64.822,1615,0.538,177.0,0.438,156,64.37418333333333,19,3,cooldown,0.4183500000000038,-125.507778
3864.542,,,21.1192919,-69.3722984,-69.0348833,,-71.77822,-71.9164335,-123.847778,-69.8877778,0,A,40,28.14,844,0.07,67,2.55,108,2.203,2.642,2.261,0.05,71.7,1,100,0.934855,4.4666e-05,0.072125296,-64.879,1615,0.439,177.0,0.53,156,64.40903333333333,19,3,cooldown,0.4531999999999954,-125.507778
3866.634,,,21.168486,-69.5520087,-69.0047977,,-72.0167453,-72.065897,-124.217778,-70.1077778,0,A,40,28.14,844,0.07,67,2.56,108,2.232,2.74,2.242,0.05,71.7,1,100,0.934698,4.4686e-05,0.072156031,-64.924,1615,0.508,177.0,0.622,156,64.4439,19,3,cooldown,0.4880666666666684,-125.507778
3868.727,,,21.1488083,-69.5819604,-69.1251404,,-72.1061922,-72.3249671,-124.457778,-70.3577778,0,A,40,28.14,844,0.07,67,2.56,108,2.173,2.858,2.212,0.05,71.7,1,100,0.934249,4.4684e-05,0.072167054,-65.01,1615,0.685,177.0,0.714,156,64.47878333333333,19,3,cooldown,0.5229499999999945,-125.507778
3870.823,,,21.1192919,-69.6718155,-69.295626,,-72.0465609,-72.3548598,-124.717778,-70.3277778,0,A,40,28.14,844,0.07,67,2.56,108,2.3,2.858,2.203,0.05,71.7,1,100,0.934418,4.4696e-05,0.072184394,-65.086,1616,0.558,177.0,0.805,156,64.51371666666667,19,3,cooldown,0.5578833333333364,-125.507778
3872.915,,,21.0799366,-69.8814776,-69.4460545,,-72.46398,-72.3747883,-125.027778,-70.4677778,0,A,40,28.14,844,0.07,67,2.56,108,2.203,2.789,2.173,0.05,71.7,1,100,0.933181,4.4591e-05,0.072028975,-65.158,1615,0.586,177.0,0.897,156,64.54858333333333,19,3,cooldown,0.5927499999999952,-125.507778
3875.011,,,21.0996142,-69.8016063,-69.4460545,,-72.5434885,-72.7335008,-125.217778,-70.7477778,0,A,40,28.14,844,0.07,67,2.56,108,2.31,2.789,2.261,0.05,71.7,1,100,0.933815,4.4621e-05,0.07208167,-65.196,1615,0.479,177.0,0.988,156,64.58351666666667,19,3,cooldown,0.6276833333333371,-125.507778
3877.102,,,21.1192919,-70.0112683,-69.4460545,,-72.5434885,-72.574073,-125.347778,-70.7077778,0,A,40,28.14,844,0.07,68,2.56,108,2.095,2.779,2.232,0.05,71.7,1,100,0.933853,4.4633e-05,0.07212296,-65.301,1616,0.684,177.0,0.072,156,64.61836666666666,19,3,cooldown,0.6625333333333288,-125.507778
3879.194,,,21.1389695,-70.0911396,-69.6867401,,-72.5434885,-72.6836796,-125.397778,-70.6577778,0,A,40,28.14,844,0.07,67,2.56,108,2.339,2.818,2.212,0.05,71.7,1,100,0.934421,4.4633e-05,0.072118887,-65.345,1616,0.479,177.0,0.163,156,64.65323333333333,19,3,cooldown,0.6974000000000018,-125.507778
3881.285,,,21.1389695,-70.1610269,-69.7268543,,-72.9012763,-72.8431074,-125.507778,-70.6377778,0,A,40,28.14,844,0.07,67,2.56,108,2.154,2.818,2.193,0.05,71.7,1,100,0.934818,4.4666e-05,0.072169527,-65.41,1616,0.664,177.0,0.25,156,64.68808333333332,19,3,cooldown,0.7322499999999934,-125.507778
3881.285,,,21.1389695,-70.1610269,-69.7268543,,-72.9012763,-72.8431074,-125.507778,-70.6377778,0,A,40,28.14,844,0.07,67,2.56,108,2.154,2.818,2.193,0.05,71.7,1,100,0.934818,4.4666e-05,0.072169527,-65.41,1616,0.664,177.0,0.25,156,64.68808333333332,19,3,warmup,0.0,-125.507778
3883.377,,,21.168486,-70.1310752,-69.7469115,,-73.1000473,-72.9327855,-125.357778,-70.6377778,0,A,40,28.14,844,0.07,67,2.56,108,2.281,2.73,2.281,0.05,71.7,1,100,0.933839,4.462e-05,0.07211867,-65.504,1616,0.449,177.0,0.341,156,64.72295,19,3,warmup,0.03486666666667304,-125.507778
3885.469,,,21.1389695,-70.3307533,-69.9274256,,-73.1000473,-73.0523564,-125.417778,-70.7577778,0,A,40,28.14,844,0.07,66,2.56,108,2.164,2.838,2.232,0.05,71.7,1,100,0.934469,4.4625e-05,0.072130473,-65.572,1616,0.674,177.0,0.428,156,64.75781666666667,19,3,warmup,0.06973333333334608,-125.507778
3887.56,,,21.1980024,-70.4206084,-69.9775684,,-73.0205389,-73.0722849,-125.327778,-70.6877778,0,A,40,28.14,844,0.07,66,2.56,108,2.31,2.858,2.232,0.05,71.7,1,100,0.935324,4.4691e-05,0.072237183,-65.618,1616,0.548,177.0,0.519,156,64.79266666666666,19,3,warmup,0.10458333333333769,-125.507778
3889.652,,,21.1488083,-70.5004797,-70.0878827,,-73.1894943,-73.161963,-125.207778,-70.5477778,0,A,40,28.14,844,0.07,65,2.55,108,2.076,2.74,2.203,0.05,71.7,1,100,0.934808,4.4688e-05,0.07224277,-65.7,1617,0.664,177.0,0.607,156,64.82753333333334,19,3,warmup,0.13945000000001073,-125.507778
3891.743,,,21.1192919,-70.6602221,-70.0678255,,-73.3584496,-73.3014623,-124.527778,-70.3977778,0,A,40,28.14,844,0.07,66,2.55,108,2.31,2.858,2.232,0.05,71.7,1,100,0.934818,4.4675e-05,0.072229115,-65.793,1617,0.548,177.0,0.698,156,64.86238333333333,19,3,warmup,0.17430000000000234,-125.507778
3893.835,,,21.1389695,-70.670206,-70.1279969,,-73.1000473,-73.4110689,-123.687778,-70.3377778,0,A,40,28.14,844,0.07,66,2.55,108,2.281,2.809,2.164,0.05,71.7,1,100,0.935161,4.4688e-05,0.072257795,-65.844,1617,0.528,177.0,0.786,156,64.89725,19,3,warmup,0.20916666666667538,-125.507778
3895.927,,,21.1586471,-70.7301095,-70.2984825,,-73.2690027,-73.3014623,-123.097778,-70.1677778,0,A,40,28.14,844,0.07,68,2.55,108,2.281,2.779,2.251,0.05,71.7,1,100,0.933935,4.4627e-05,0.072163031,-65.927,1617,0.498,177.0,0.878,156,64.93211666666667,19,3,warmup,0.24403333333334842,-125.507778
3898.018,,,21.1192919,-70.6901739,-70.3887396,,-73.7162375,-73.5904251,-122.667778,-70.1777778,0,A,40,28.14,844,0.07,67,2.55,108,2.242,2.867,2.232,0.05,71.7,1,100,0.936882,4.4762e-05,0.072375918,-65.974,1617,0.625,177.0,0.965,156,64.96696666666666,19,3,warmup,0.27888333333334003,-125.507778
3900.11,,,21.168486,-70.7700451,-70.3385968,,-73.6963604,-73.9092807,-122.317778,-70.0477778,0,A,40,28.14,844,0.07,68,2.55,108,2.203,2.759,2.232,0.05,71.7,1,100,0.934014,4.4629e-05,0.072193478,-66.046,1618,0.556,177.0,0.053,156,65.00183333333334,19,3,warmup,0.3137500000000131,-125.507778
3902.202,,,21.1389695,-71.0396105,-70.5893109,,-73.616852,-73.9391734,-122.137778,-69.8477778,0,A,40,28.14,844,0.07,68,2.55,108,2.31,2.897,2.232,0.05,71.7,1,100,0.936984,4.4727e-05,0.072362869,-66.172,1618,0.587,177.0,0.142,156,65.03670000000001,19,3,warmup,0.3486166666666861,-125.507778
3904.293,,,21.1881636,-71.2392886,-70.7196822,,-73.4180809,-73.8694237,-122.157778,-69.7777778,0,A,40,28.14,844,0.07,68,2.55,108,2.242,2.71,2.154,0.05,71.7,1,100,0.934864,4.4643e-05,0.072219108,-66.275,1618,0.468,177.0,0.233,156,65.07155,19,3,warmup,0.3834666666666777,-125.507778
3906.385,,,21.1192919,-71.1494335,-70.7497679,,-73.924947,-73.8893522,-122.257778,-69.6777778,0,A,40,28.14,844,0.07,66,2.56,108,2.3,2.877,2.261,0.05,71.7,1,100,0.937646,4.4722e-05,0.07233992,-66.261,1618,0.577,177.0,0.32,156,65.10641666666668,19,3,warmup,0.41833333333335077,-125.507778
3908.477,,,21.0996142,-71.0695622,-70.7999108,,-74.0541482,-74.0188873,-122.187778,-69.6877778,0,A,40,28.14,844,0.07,66,2.56,108,2.056,2.897,2.212,0.05,71.7,1,100,0.937065,4.4727e-05,0.07235103,-66.308,1618,0.841,177.0,0.411,156,65.14128333333333,19,3,warmup,0.4532000000000096,-125.507778
3910.568,,,21.168486,-71.2692403,-70.7999108,,-74.0839639,-74.0886369,-122.157778,-69.6377778,0,A,40,28.14,844,0.07,66,2.56,108,2.31,2.769,2.203,0.05,71.7,1,100,0.937155,4.4784e-05,0.072472167,-66.38,1618,0.459,177.0,0.498,156,65.17613333333334,19,3,warmup,0.4880500000000154,-125.507778
3912.66,,,21.0799366,-71.3790633,-70.9302821,,-74.0541482,-74.1683508,-122.157778,-69.5477778,0,A,40,28.14,844,0.07,66,2.56,108,2.125,2.858,2.164,0.05,71.7,1,100,0.935753,4.4702e-05,0.072334845,-66.448,1618,0.733,177.0,0.589,156,65.211,19,3,warmup,0.5229166666666742,-125.507778
3914.752,,,21.1389695,-71.4189989,-71.0205392,,-74.1237181,-74.2779574,-122.047778,-69.5177778,0,A,40,28.14,844,0.07,66,2.56,108,2.271,2.681,2.281,0.05,71.7,1,100,0.936437,4.4738e-05,0.072393841,-66.491,1618,0.41,177.0,0.675,156,65.24586666666667,19,3,warmup,0.5577833333333473,-125.507778
3916.844,,,21.1192919,-71.5288219,-71.0907391,,-73.726176,-74.3576713,-121.607778,-69.3677778,0,A,40,28.15,845,0.07,66,2.56,108,2.329,2.965,2.261,0.05,71.7,1,100,0.938105,4.4787e-05,0.072504373,-66.54,1618,0.636,177.0,0.766,156,65.28073333333333,19,3,warmup,0.5926500000000061,-125.507778
3918.936,,,21.2275189,-71.618677,-71.1007677,,-74.1435952,-74.0886369,-120.997778,-69.2477778,0,A,40,28.14,844,0.07,67,2.56,108,2.232,2.701,2.232,0.05,71.7,1,100,0.937995,4.4789e-05,0.072484416,-66.581,1618,0.469,177.0,0.854,156,65.3156,19,3,warmup,0.6275166666666792,-125.507778
