time_s,U0_C,U1_C,TTEST_C,TFO_C,TTI_C,U5_C,TTO_C,TMI_C,THM_C,THI_C,valve,mode,pump_cmd_pct,pump_freq_hz,pump_rotation_speed_rpm,pump_input_power_kw,pump_input_power_w,pump_output_current_a,pump_output_voltage_v,pump_pressure_before_bar_abs,pump_pressure_after_bar_abs,pump_pressure_tank_bar_abs,pump_pressure_error_bar,pump_max_freq_hz,fluid_meter_valid,fluid_concentration_pct,fluid_flow_velocity_mps,fluid_volume_flow_m3s,fluid_mass_flow_kgs,fluid_temperature_c,fluid_density_kg_m3,fluid_delta_p_bar,scale_weight_kg,scale_age_s,scale_tare_kg,TTEST_raw_C,TFO_raw_C,TTI_raw_C,TTO_raw_C,TMI_raw_C,THM_raw_C,THI_raw_C,flow_velocity_mps_si,volume_flow_m3s_si,volume_flow_lmin_si,mass_flow_kgs_si,mass_flow_kgmin_si,temperature_c_si,density_kg_m3_si,pump_running,liquid_like_density,positive_mass_flow,usable_sample,delta_p_bar_recomputed,t_min,cmd_bucket_pct,pump_input_power_logged_w,pump_input_power_restored_w,pump_input_power_source,pump_speed_rpm,pump_speed_source,loop_temperature_tc_count,loop_mean_temperature_C,log_name,log_key,run_label,run_elapsed_min,source_row_index,dTHM_dt_C_per_min,THM_transition_smooth_C,dTHM_dt_transition_C_per_min,below100_segment,interpolated_threshold_sample,threshold_crossing_type,minus100_cycle_number,cycle_phase,elapsed_from_60_min,time_since_segment_start_min,time_since_cold_min_min,cycle_min_C,THM_uncertainty_C
3448.262,,,21.169999964272183,-64.22000002805977,-63.909999974064945,,-70.91000000609493,-66.51000001144114,-120.90353635212882,-67.38035370938788,0,C,40,28.14,844,0.07,66.0,2.56,108,2.466,2.838,2.251,0.05,71.7,1,100,0.943795,4.5115e-05,0.072345169,-59.395,1604,0.372,178.4,0.65,156,21.2078412,-63.4917784,-63.1982586,-70.2874374,-66.0773911,-121.677778,-62.4377778,0.943795,4.5115e-05,2.7069,0.072345169,4.34071014,-59.395,1604,True,True,True,True,0.3719999999999999,57.47103333333334,40,66,,logged whole-watt VFD power,844.0,logged_rpm,4,-66.3875000049152,log_20260424_153546.csv,0424,"-100°C, bypass closed",57.47103333333334,1065.0,7.952724251497784,-120.87925560507836,5.535697214462743,3,False,raw_csv_sample,1,warmup,-2.528966666666662,1.008205941122064,0.24416666666667197,-121.56688105352409,0.8779206532963756
3450.354,,,21.229999954148603,-64.32999997327421,-63.95000001468015,,-71.02999999482603,-66.45000002827514,-120.62631767094871,-67.31631340499735,0,C,40,28.14,844,0.07,67.0,2.56,108,2.466,2.818,2.271,0.05,71.7,1,100,0.942966,4.5083e-05,0.072303663,-59.458,1604,0.352,178.2,0.741,156,21.2668741,-63.6016013,-63.2383729,-70.4067,-66.0176057,-121.397778,-62.3777778,0.942966,4.5083e-05,2.70498,0.072303663,4.33821978,-59.458,1604,True,True,True,True,0.35199999999999987,57.5059,40,67,,logged whole-watt VFD power,844.0,logged_rpm,4,-66.44000000276388,log_20260424_153546.csv,0424,"-100°C, bypass closed",57.5059,1066.0,6.105095921920565,-120.6745490349191,5.942694995710781,3,False,raw_csv_sample,1,warmup,-2.494100000000003,1.043072607788723,0.2790333333333308,-121.56688105352409,0.8751271426663026
3452.446,,,21.150000001526116,-64.46000000868885,-64.0499999666454,,-71.12000003668346,-66.6400000418734,-120.47780766317365,-67.1775594121512,0,C,40,28.14,844,0.07,68.0,2.56,108,2.349,2.75,2.368,0.05,71.7,1,100,0.943675,4.5099e-05,0.072331788,-59.546,1604,0.401,178.2,0.829,156,21.1881636,-63.7313921,-63.3386585,-70.496147,-66.2069262,-121.247778,-62.2477778,0.943675,4.5099e-05,2.70594,0.072331788,4.339907279999999,-59.546,1604,True,True,True,True,0.4009999999999998,57.54076666666666,40,68,,logged whole-watt VFD power,844.0,logged_rpm,4,-66.56750001347278,log_20260424_153546.csv,0424,"-100°C, bypass closed",57.54076666666666,1067.0,6.391600488348786,-120.46485167404418,6.505949349325192,3,False,raw_csv_sample,1,warmup,-2.459233333333337,1.0779392744553888,0.31389999999999674,-121.56688105352409,0.8736306455819497
3454.537,,,21.169999964272183,-64.50999998378632,-64.1300000478758,,-71.28999997041004,-66.6400000418734,-120.18078764762353,-67.71122861540563,0,C,40,28.14,844,0.07,67.0,2.56,108,2.554,2.769,2.281,0.05,71.7,1,100,0.941477,4.4988e-05,0.072163457,-59.618,1604,0.215,178.4,0.917,156,21.2078412,-63.7813116,-63.4188871,-70.6651023,-66.2069262,-120.947778,-62.7477778,0.941477,4.4988e-05,2.6992799999999995,0.072163457,4.32980742,-59.618,1604,True,True,True,True,0.2150000000000003,57.57561666666666,40,67,,logged whole-watt VFD power,844.0,logged_rpm,4,-66.6425000109864,log_20260424_153546.csv,0424,"-100°C, bypass closed",57.57561666666666,1068.0,6.249655455321545,-120.22099231835472,7.290382426576798,3,False,raw_csv_sample,1,warmup,-2.4243833333333384,1.1127892744553876,0.34874999999999545,-121.56688105352409,0.8706377072736782
3456.629,,,21.130000038780054,-64.64000001920095,-64.15000001832583,,-71.48000000287674,-66.7000000250394,-120.04217830703348,-67.68988184727544,0,C,40,28.14,844,0.07,68.0,2.56,108,2.456,2.858,2.359,0.05,71.7,1,100,0.944168,4.5104e-05,0.07234881,-59.645,1604,0.402,178.4,0.007,156,21.168486,-63.9111024,-63.4389442,-70.8539348,-66.2667116,-120.807778,-62.7277778,0.944168,4.5104e-05,2.7062399999999998,0.07234881,4.3409286,-59.645,1604,True,True,True,True,0.40200000000000014,57.610483333333335,40,68,,logged whole-watt VFD power,844.0,logged_rpm,4,-66.74250001636074,log_20260424_153546.csv,0424,"-100°C, bypass closed",57.610483333333335,1069.0,6.3917362884199065,-119.95658074408898,7.974683477259305,3,False,raw_csv_sample,1,warmup,-2.3895166666666654,1.1476559411220606,0.3836166666666685,-121.56688105352409,0.8692410283913272
3458.72,,,21.250000018532894,-64.67999999927893,-64.22999999984106,,-71.50000000099858,-66.81000002763005,-119.73525762429836,-67.18823279621628,0,C,40,28.14,844,0.07,67.0,2.56,108,2.573,2.75,2.417,0.05,71.7,1,100,0.944476,4.5132e-05,0.072398975,-59.649,1604,0.177,178.4,0.096,156,21.2865518,-63.951038,-63.5191727,-70.8738119,-66.3763182,-120.497778,-62.2577778,0.944476,4.5132e-05,2.70792,0.072398975,4.3439385,-59.649,1604,True,True,True,True,0.17700000000000005,57.64533333333333,40,67,,logged whole-watt VFD power,844.0,logged_rpm,4,-66.80500000693715,log_20260424_153546.csv,0424,"-100°C, bypass closed",57.64533333333333,1070.0,11.643702510404864,-119.66503700473274,8.917441645289045,3,False,raw_csv_sample,1,warmup,-2.3546666666666667,1.1825059411220593,0.4184666666666672,-121.56688105352409,0.8661484409100233
3460.812,,,21.20999999140254,-64.7499999644154,-64.1300000478758,,-71.6700000353434,-66.87000001079605,-119.23032359786316,-66.78264420174291,0,C,40,28.14,844,0.07,67.0,2.56,108,2.378,2.897,2.417,0.05,71.7,1,100,0.943521,4.5084e-05,0.072325314,-59.679,1604,0.519,178.2,0.188,156,21.2471965,-64.0209253,-63.4188871,-71.0427673,-66.4361036,-119.987778,-61.8777778,0.943521,4.5084e-05,2.70504,0.072325314,4.33951884,-59.679,1604,True,True,True,True,0.5189999999999997,57.6802,40,67,,logged whole-watt VFD power,844.0,logged_rpm,4,-66.85500001460767,log_20260424_153546.csv,0424,"-100°C, bypass closed",57.6802,1071.0,12.920086718480434,-119.33486804073253,9.761089336468785,3,False,raw_csv_sample,1,warmup,-2.3198000000000008,1.2173726077887252,0.45333333333333314,-121.56688105352409,0.8610608133731916
3462.904,,,21.169999964272183,-64.76999995445439,-64.36999999242151,,-71.7199999803389,-66.90000000237904,-118.83429691046301,-67.07082557150031,0,C,40,28.14,844,0.07,66.0,2.56,108,2.632,2.867,2.261,0.05,71.7,1,100,0.943052,4.5063e-05,0.072307859,-59.773,1604,0.235,178.4,0.275,156,21.2078412,-64.0408931,-63.6595726,-71.09246,-66.4659963,-119.587778,-62.1477778,0.943052,4.5063e-05,2.7037799999999996,0.072307859,4.3384715400000005,-59.773,1604,True,True,True,True,0.23499999999999988,57.715066666666665,40,66,,logged whole-watt VFD power,844.0,logged_rpm,4,-66.93999998239846,log_20260424_153546.csv,0424,"-100°C, bypass closed",57.715066666666665,1072.0,9.087741315424637,-118.98436370833633,10.396447601974387,3,False,raw_csv_sample,1,warmup,-2.284933333333335,1.2522392744553912,0.4881999999999991,-121.56688105352409,0.8570706741090652
3464.995,,,21.119999955768794,-64.84000001975205,-64.43000000348674,,-71.83999996906998,-67.0100000049697,-118.59668089802292,-66.9854384989796,0,C,40,28.14,844,0.07,66.0,2.56,108,2.388,2.75,2.29,0.05,71.7,1,100,0.945101,4.5163e-05,0.072466435,-59.824,1605,0.362,178.4,0.367,156,21.1586471,-64.1107805,-63.719744,-71.2117226,-66.5756029,-119.347778,-62.0677778,0.945101,4.5163e-05,2.7097800000000003,0.072466435,4.3479861,-59.824,1605,True,True,True,True,0.3620000000000001,57.749916666666664,40,66,,logged whole-watt VFD power,844.0,logged_rpm,4,-67.02999999931961,log_20260424_153546.csv,0424,"-100°C, bypass closed",57.749916666666664,1073.0,7.9521810512108,-118.6100738240792,11.097402707857327,3,False,raw_csv_sample,1,warmup,-2.250083333333336,1.28708927445539,0.5230499999999978,-121.56688105352409,0.8546766576233159
3467.087,,,21.19000002865647,-64.84000001975205,-64.55000002561718,,-72.16000003963782,-67.12000000756034,-118.27985954810279,-67.06015218743522,0,C,40,28.14,844,0.06,65.0,2.56,108,2.641,2.877,2.29,0.05,71.7,1,100,0.943591,4.509e-05,0.07235664,-59.913,1605,0.236,178.4,0.455,156,21.2275189,-64.1107805,-63.8400868,-71.5297563,-66.6852095,-119.027778,-62.1377778,0.943591,4.509e-05,2.7053999999999996,0.07235664,4.3413984,-59.913,1605,True,True,True,True,0.23599999999999977,57.78478333333333,40,65,,logged whole-watt VFD power,844.0,logged_rpm,4,-67.16750002314184,log_20260424_153546.csv,0424,"-100°C, bypass closed",57.78478333333333,1074.0,11.784254919052046,-118.2106778674605,11.643668349893005,3,False,raw_csv_sample,1,warmup,-2.21521666666667,1.3219559411220558,0.5579166666666637,-121.56688105352409,0.8514847147738731
3469.179,,,21.19000002865647,-64.97999995002498,-64.52000002008457,,-72.12000004339411,-67.20000001856798,-117.7749255216676,-67.14553925995592,0,C,40,28.14,844,0.07,65.0,2.56,108,2.368,2.887,2.271,0.05,71.7,1,100,0.943332,4.5088e-05,0.072358601,-59.973,1605,0.519,178.4,0.547,156,21.2275189,-64.2505551,-63.8100011,-71.4900021,-66.7649234,-118.517778,-62.2177778,0.943332,4.5088e-05,2.70528,0.072358601,4.34151606,-59.973,1605,True,True,True,True,0.5190000000000001,57.81965,40,65,,logged whole-watt VFD power,844.0,logged_rpm,4,-67.20500000801792,log_20260424_153546.csv,0424,"-100°C, bypass closed",57.81965,1075.0,13.916995839976607,-117.79812201781326,12.947663651807943,3,False,raw_csv_sample,1,warmup,-2.180349999999997,1.3568226077887289,0.5927833333333368,-121.56688105352409,0.8463977451364474
3471.27,,,21.15999998289915,-65.10999998543961,-64.61999997204983,,-72.20999998463328,-67.23999997389234,-117.3095941639724,-67.06015218743522,0,C,40,28.14,844,0.07,66.0,2.56,108,2.505,2.759,2.32,0.05,71.7,1,100,0.942896,4.5067e-05,0.072324816,-59.975,1605,0.254,178.4,0.635,156,21.1980024,-64.3803459,-63.9102867,-71.579449,-66.8047803,-118.047778,-62.1377778,0.942896,4.5067e-05,2.7040200000000003,0.072324816,4.33948896,-59.975,1605,True,True,True,True,0.254,57.8545,40,66,,logged whole-watt VFD power,844.0,logged_rpm,4,-67.29499997900376,log_20260424_153546.csv,0424,"-100°C, bypass closed",57.8545,1076.0,14.768666038137553,-117.3080470835802,15.23525704284475,3,False,raw_csv_sample,1,warmup,-2.1454999999999984,1.3916726077887276,0.6276333333333355,-121.56688105352409,0.8417099626402189
3473.362,,,21.19000002865647,-65.15999996053708,-64.61999997204983,,-72.28999997712069,-67.45999997907361,-116.7452561344272,-66.7079305132873,0,C,40,28.14,844,0.07,66.0,2.55,108,2.329,2.789,2.261,0.05,71.7,1,100,0.943725,4.5094e-05,0.072377829,-60.057,1605,0.46,178.4,0.729,156,21.2275189,-64.4302654,-63.9102867,-71.6589574,-67.0239935,-117.477778,-61.8077778,0.943725,4.5094e-05,2.70564,0.072377829,4.34266974,-60.057,1605,True,True,True,True,0.45999999999999996,57.88936666666667,40,66,,logged whole-watt VFD power,844.0,logged_rpm,4,-67.3824999721953,log_20260424_153546.csv,0424,"-100°C, bypass closed",57.88936666666667,1077.0,15.191750317334026,-116.73593157667455,16.64361181283357,3,False,raw_csv_sample,1,warmup,-2.1106333333333325,1.4265392744553935,0.6625000000000014,-121.56688105352409,0.8360250537444436
3475.454,,,21.169999964272183,-65.24000002085425,-64.75000002926285,,-72.24000003212521,-67.47000004317388,-116.250222775177,-66.5158096001157,0,C,40,28.14,844,0.07,67.0,2.55,108,2.554,2.907,2.31,0.05,71.7,1,100,0.943353,4.508e-05,0.072356625,-60.075,1605,0.353,178.4,0.817,156,21.2078412,-64.5101367,-64.0406581,-71.6092647,-67.0339578,-116.977778,-61.6277778,0.943353,4.508e-05,2.7048,0.072356625,4.341397499999999,-60.075,1605,True,True,True,True,0.3530000000000002,57.92423333333333,40,67,,logged whole-watt VFD power,844.0,logged_rpm,4,-67.42500003135405,log_20260424_153546.csv,0424,"-100°C, bypass closed",57.92423333333333,1078.0,15.316944227858357,-116.14743255316529,17.14880568928379,3,False,raw_csv_sample,1,warmup,-2.0757666666666665,1.4614059411220595,0.6973666666666674,-121.56688105352409,0.8310385435304671
3477.55,,,21.15999998289915,-65.22000003081527,-64.8000000052455,,-72.52000000583106,-67.51999996223961,-115.67598407844677,-66.11022100564233,0,C,30,28.14,844,0.07,66.0,2.55,108,2.495,2.632,2.349,0.05,71.7,1,100,0.943299,4.5032e-05,0.072285055,-60.144,1605,0.137,178.4,0.914,156,21.1980024,-64.4901689,-64.0908009,-71.8875441,-67.0837789,-116.397778,-61.2477778,0.943299,4.5032e-05,2.70192,0.072285055,4.3371033,-60.144,1605,True,True,True,True,0.137,57.95916666666667,30,66,,logged whole-watt VFD power,844.0,logged_rpm,4,-67.51500000103286,log_20260424_153546.csv,0424,"-100°C, bypass closed",57.95916666666667,1079.0,17.017970943931232,-115.53890887196606,17.635960859827264,3,False,raw_csv_sample,1,warmup,-2.0408333333333317,1.4963392744553943,0.7323000000000022,-121.56688105352409,0.8252544925880236
3479.643,,,21.20999999140254,-65.28999999595173,-64.86999995167812,,-72.54000000395291,-67.64000002893053,-115.06214271297654,-65.91810009247074,0,C,30,21.08,632,0.06,64.0,2.54,81,2.446,2.642,2.281,0.05,71.7,1,100,0.709929,3.3925e-05,0.05445463,-60.126,1605,0.196,178.4,1.002,156,21.2471965,-64.5600562,-64.1610008,-71.9074212,-67.2033498,-115.777778,-61.0677778,0.709929,3.3925e-05,2.0355,0.05445463,3.2672778,-60.126,1605,True,True,True,True,0.19599999999999973,57.99405,30,64,,logged whole-watt VFD power,632.0,logged_rpm,4,-67.58499999512833,log_20260424_153546.csv,0424,"-100°C, bypass closed",57.99405,1080.0,17.60961980227262,-114.91617017596573,17.222399916805216,3,False,raw_csv_sample,1,warmup,-2.0059499999999986,1.5312226077887274,0.7671833333333353,-121.56688105352409,0.8190719063756812
3481.733,,,21.19000002865647,-65.22000003081527,-64.84999998122811,,-72.48999995833915,-70.49999999592825,-114.44830134750629,-65.82203963588493,0,C,30,21.08,632,0.06,62.0,2.54,81,2.359,2.769,2.271,0.05,71.7,1,100,0.698674,3.3374e-05,0.053556011,-59.917,1605,0.41,178.4,0.091,156,21.2275189,-64.4901689,-64.1409437,-71.8577284,-70.0531213,-115.157778,-60.9777778,0.698674,3.3374e-05,2.0024400000000004,0.053556011,3.21336066,-59.917,1605,True,True,True,True,0.41000000000000014,58.02888333333333,30,62,,logged whole-watt VFD power,632.0,logged_rpm,4,-68.2649999915777,log_20260424_153546.csv,0424,"-100°C, bypass closed",58.02888333333333,1081.0,18.039553777274932,-114.33815763878513,17.115939684558498,3,False,raw_csv_sample,1,warmup,-1.971116666666667,1.566055941122059,0.8020166666666668,-121.56688105352409,0.8128897055343012
3483.825,,,21.19000002865647,-65.24000002085425,-64.84999998122811,,-72.44000001334368,-71.71999998816665,-113.80475798048104,-65.41645104141158,0,C,30,21.08,632,0.06,63.0,2.54,81,2.437,2.73,2.261,0.05,71.7,1,100,0.70007,3.3451e-05,0.053760091,-59.914,1607,0.293,178.2,0.184,156,21.2275189,-64.5101367,-64.1409437,-71.8080357,-71.2687581,-114.507778,-60.5977778,0.70007,3.3451e-05,2.00706,0.053760091,3.22560546,-59.914,1607,True,True,True,True,0.29300000000000015,58.06375,30,63,,logged whole-watt VFD power,632.0,logged_rpm,4,-68.56250000089818,log_20260424_153546.csv,0424,"-100°C, bypass closed",58.06375,1082.0,23.568509838107047,-113.72315434473711,18.202920620186887,3,False,raw_csv_sample,1,warmup,-1.9362500000000011,1.6009226077887249,0.8368833333333328,-121.56688105352409,0.8064087894054136
3485.917,,,21.15999998289915,-66.43000002914135,-65.15999997192165,,-72.40999996585177,-71.98000004903122,-112.80479059479565,-65.09624951945892,0,C,30,21.08,632,0.06,63.0,2.54,81,2.417,2.789,2.261,0.05,71.7,1,100,0.699962,3.3437e-05,0.053815339,-60.432,1609,0.372,178.4,0.272,156,21.1980024,-65.6982214,-64.4518292,-71.77822,-71.5278283,-113.497778,-60.2977778,0.699962,3.3437e-05,2.00622,0.053815339,3.2289203399999997,-60.432,1609,True,True,True,True,0.37200000000000033,58.098616666666665,30,63,,logged whole-watt VFD power,632.0,logged_rpm,4,-68.99500000398649,log_20260424_153546.csv,0424,"-100°C, bypass closed",58.098616666666665,1083.0,27.265804147635208,-113.06880730753747,19.68285233626375,3,False,raw_csv_sample,1,warmup,-1.9013833333333352,1.6357892744553908,0.8717499999999987,-121.56688105352409,0.7963393274149146
3488.008,,,21.130000038780054,-67.34999997157969,-66.03000003265217,,-72.34999997148621,-71.98000004903122,-111.9038298809603,-65.02153583100329,0,C,30,21.07,632,0.06,62.0,2.54,81,2.388,2.789,2.261,0.05,71.7,1,100,0.699648,3.3419e-05,0.053790361,-60.894,1610,0.401,178.4,0.364,156,21.168486,-66.6167406,-65.3243144,-71.7185887,-71.5278283,-112.587778,-60.2277778,0.699648,3.3419e-05,2.00514,0.053790361,3.22742166,-60.894,1610,True,True,True,True,0.40100000000000025,58.13346666666666,30,62,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.42750000618733,log_20260424_153546.csv,0424,"-100°C, bypass closed",58.13346666666666,1084.0,27.97552931276732,-112.35096200636178,20.776093584418277,3,False,raw_csv_sample,1,warmup,-1.8665333333333365,1.6706392744553895,0.9065999999999974,-121.56688105352409,0.7872677937214513
3490.1,,,21.109999974395762,-67.60000004738947,-66.57000003252395,,-72.18999998651144,-71.99999997651393,-110.8543591593499,-65.0108624469382,0,C,30,21.08,632,0.06,63.0,2.54,81,2.339,2.769,2.3,0.05,71.7,1,100,0.701927,3.3555e-05,0.054004913,-61.174,1609,0.43,178.2,0.451,156,21.1488083,-66.8663383,-65.8658569,-71.5595719,-71.5477567,-111.527778,-60.2177778,0.701927,3.3555e-05,2.0133,0.054004913,3.24029478,-61.174,1609,True,True,True,True,0.43000000000000016,58.16833333333333,30,63,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.5900000107347,log_20260424_153546.csv,0424,"-100°C, bypass closed",58.16833333333333,1085.0,21.01153702870124,-111.62036138338945,21.969230498622437,3,False,raw_csv_sample,1,warmup,-1.8316666666666706,1.7055059411220554,0.9414666666666633,-121.56688105352409,0.7767021334245705
3492.194,,,21.169999964272183,-67.70999999260393,-66.8599999530523,,-71.93000001092743,-71.98000004903122,-110.43853113757973,-64.90412860628732,0,C,30,21.07,632,0.06,64.0,2.54,81,2.407,2.74,2.29,0.05,71.7,1,100,0.700229,3.3455e-05,0.053836971,-61.387,1609,0.333,178.2,0.543,156,21.2078412,-66.9761612,-66.1566852,-71.3011696,-71.5278283,-111.107778,-60.1177778,0.700229,3.3455e-05,2.0073,0.053836971,3.23021826,-61.387,1609,True,True,True,True,0.3330000000000002,58.20323333333333,30,64,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.62000000140371,log_20260424_153546.csv,0424,"-100°C, bypass closed",58.20323333333333,1086.0,8.085486659031403,-110.81817431944368,24.64090055456859,3,False,raw_csv_sample,1,warmup,-1.7967666666666702,1.7404059411220558,0.9763666666666637,-121.56688105352409,0.7725161021600743
3494.284,,,21.130000038780054,-67.85000002303805,-67.00000004534792,,-71.89000001468374,-71.68999999658365,-110.29002112980467,-64.9254753744175,0,C,30,21.07,632,0.06,63.0,2.54,81,2.437,2.73,2.232,0.05,71.7,1,100,0.700963,3.3467e-05,0.053876332,-61.502,1609,0.293,178.4,0.632,156,21.168486,-67.1159359,-66.2970852,-71.2614154,-71.2388654,-110.957778,-60.1377778,0.700963,3.3467e-05,2.00802,0.053876332,3.23257992,-61.502,1609,True,True,True,True,0.29300000000000015,58.23806666666667,30,63,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.60750001991333,log_20260424_153546.csv,0424,"-100°C, bypass closed",58.23806666666667,1087.0,13.194381739064283,-109.90228978692869,26.956201235449498,3,False,raw_csv_sample,1,warmup,-1.7619333333333316,1.7752392744553944,1.0112000000000023,-121.56688105352409,0.7710211418973546
3496.377,,,21.19000002865647,-68.00000004849167,-67.22000001944363,,-71.73000002970896,-71.74999997974966,-109.51776908937437,-65.1175962875891,0,C,30,21.07,632,0.06,62.0,2.54,81,2.388,2.779,2.29,0.05,71.7,1,100,0.700794,3.3509e-05,0.053912305,-61.56,1609,0.391,178.4,0.723,156,21.2275189,-67.2656945,-66.5177136,-71.1023986,-71.2986508,-110.177778,-60.3177778,0.700794,3.3509e-05,2.0105399999999998,0.053912305,3.2347383,-61.56,1609,True,True,True,True,0.391,58.27295,30,62,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.67500001934847,log_20260424_153546.csv,0424,"-100°C, bypass closed",58.27295,1088.0,23.576205446984204,-108.93881148920069,27.689601004443603,3,False,raw_csv_sample,1,warmup,-1.7270499999999984,1.8101226077887276,1.0460833333333355,-121.56688105352409,0.7632477880174802
3498.467,,,21.130000038780054,-67.89000000311603,-67.25999996034366,,-71.59000004285603,-71.71999998816665,-108.64651037709403,-65.36308412108613,0,C,30,21.08,632,0.06,63.0,2.54,81,2.368,2.622,2.261,0.05,71.7,1,100,0.699604,3.3418e-05,0.053770296,-61.591,1609,0.254,178.4,0.811,156,21.168486,-67.1558715,-66.5578278,-70.9632589,-71.2687581,-109.297778,-60.5477778,0.699604,3.3418e-05,2.00508,0.053770296,3.22621776,-61.591,1609,True,True,True,True,0.254,58.30778333333333,30,63,,logged whole-watt VFD power,632.0,logged_rpm,4,-69.61499999862059,log_20260424_153546.csv,0424,"-100°C, bypass closed",58.30778333333333,1089.0,23.439239605673492,-107.97187005687351,27.956159712011868,3,False,raw_csv_sample,1,warmup,-1.692216666666667,1.844955941122059,1.080916666666667,-121.56688105352409,0.7544787564968839
